"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-81.15","43.03","LONDON A","6144473","2019-05-04 19:00","2019","05","04","19:00","11.8","","9.2","","84","","26","","7","","19.3","","98.02","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2019-05-04 20:00","2019","05","04","20:00","10.0","","8.0","","88","","32","","9","","24.1","","98.03","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-04 21:00","2019","05","04","21:00","9.1","","7.9","","93","","36","","3","","24.1","","98.04","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-04 22:00","2019","05","04","22:00","7.3","","7.0","","97","","32","","3","","24.1","","98.03","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2019-05-04 23:00","2019","05","04","23:00","6.9","","6.6","","98","","31","","4","","24.1","","98.01","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 00:00","2019","05","05","00:00","6.8","","6.6","","99","","36","","2","","12.9","","98.00","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 01:00","2019","05","05","01:00","6.0","","5.8","","99","","12","","5","","9.7","","97.97","","","","","","Fog"
"-81.15","43.03","LONDON A","6144473","2019-05-05 02:00","2019","05","05","02:00","5.4","","5.2","","99","","11","","3","","1.6","","97.93","","","","","","Fog"
"-81.15","43.03","LONDON A","6144473","2019-05-05 03:00","2019","05","05","03:00","5.7","","5.6","","99","","3","","4","","0.4","","97.94","","","","","","Fog"
"-81.15","43.03","LONDON A","6144473","2019-05-05 04:00","2019","05","05","04:00","6.0","","5.9","","99","","3","","5","","0.2","","97.92","","","","","","Fog"
"-81.15","43.03","LONDON A","6144473","2019-05-05 05:00","2019","05","05","05:00","5.1","","5.0","","99","","2","","3","","0.2","","97.91","","","","","","Fog"
"-81.15","43.03","LONDON A","6144473","2019-05-05 06:00","2019","05","05","06:00","4.6","","4.4","","99","","32","","5","","0.4","","97.94","","","","","","Fog"
"-81.15","43.03","LONDON A","6144473","2019-05-05 07:00","2019","05","05","07:00","8.1","","8.0","","99","","36","","3","","12.9","","97.95","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2019-05-05 08:00","2019","05","05","08:00","10.9","","9.2","","89","","35","","10","","24.1","","97.96","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 09:00","2019","05","05","09:00","13.3","","7.2","","66","","1","","9","","24.1","","97.95","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 10:00","2019","05","05","10:00","14.7","","7.1","","60","","4","","12","","24.1","","97.93","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2019-05-05 11:00","2019","05","05","11:00","15.3","","6.8","","56","","6","","8","","24.1","","97.91","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 12:00","2019","05","05","12:00","16.7","","7.4","","54","","3","","9","","24.1","","97.85","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 13:00","2019","05","05","13:00","17.3","","6.9","","50","","12","","10","","24.1","","97.83","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2019-05-05 14:00","2019","05","05","14:00","18.2","","4.4","","40","","34","","5","","24.1","","97.78","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 15:00","2019","05","05","15:00","18.9","","4.7","","39","","28","","11","","24.1","","97.75","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 16:00","2019","05","05","16:00","19.1","","5.4","","40","","28","","11","","24.1","","97.74","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2019-05-05 17:00","2019","05","05","17:00","18.6","","4.2","","38","","31","","16","","24.1","","97.77","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 18:00","2019","05","05","18:00","17.5","","3.4","","39","","32","","12","","24.1","","97.78","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 19:00","2019","05","05","19:00","16.1","","1.8","","38","","31","","6","","24.1","","97.80","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2019-05-05 20:00","2019","05","05","20:00","13.0","","5.1","","58","","25","","5","","24.1","","97.82","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 21:00","2019","05","05","21:00","11.4","","3.9","","60","","23","","4","","24.1","","97.88","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-05 22:00","2019","05","05","22:00","10.6","","6.9","","78","","21","","8","","24.1","","97.92","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2019-05-05 23:00","2019","05","05","23:00","10.2","","8.4","","88","","25","","3","","24.1","","97.96","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 00:00","2019","05","06","00:00","9.2","","7.5","","89","","36","","1","","24.1","","97.99","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 01:00","2019","05","06","01:00","8.2","","7.3","","95","","13","","5","","24.1","","97.95","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2019-05-06 02:00","2019","05","06","02:00","7.9","","7.5","","97","","12","","4","","24.1","","97.96","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 03:00","2019","05","06","03:00","6.8","","6.6","","98","","0","","1","","24.1","","98.05","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 04:00","2019","05","06","04:00","6.0","","5.7","","98","","10","","8","","24.1","","98.05","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2019-05-06 05:00","2019","05","06","05:00","6.0","","5.8","","98","","8","","5","","12.9","","98.05","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 06:00","2019","05","06","06:00","6.5","","6.2","","98","","13","","5","","9.7","","98.12","","","","","","Fog"
"-81.15","43.03","LONDON A","6144473","2019-05-06 07:00","2019","05","06","07:00","11.3","","7.8","","79","","20","","9","","19.3","","98.20","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2019-05-06 08:00","2019","05","06","08:00","14.3","","8.5","","68","","18","","7","","24.1","","98.24","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 09:00","2019","05","06","09:00","16.8","","8.9","","59","","21","","11","","24.1","","98.27","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 10:00","2019","05","06","10:00","19.6","","9.1","","50","","21","","17","","24.1","","98.26","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2019-05-06 11:00","2019","05","06","11:00","20.3","","9.5","","50","","20","","15","","24.1","","98.26","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 12:00","2019","05","06","12:00","19.7","","8.9","","50","","23","","19","","24.1","","98.26","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 13:00","2019","05","06","13:00","18.2","","8.4","","53","","26","","12","","24.1","","98.26","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-06 14:00","2019","05","06","14:00","17.7","","9.5","","58","","22","","19","","24.1","","98.30","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-06 15:00","2019","05","06","15:00","17.9","","10.7","","62","","23","","12","","24.1","","98.27","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 16:00","2019","05","06","16:00","20.4","","10.8","","54","","23","","14","","24.1","","98.21","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2019-05-06 17:00","2019","05","06","17:00","19.5","","10.7","","56","","31","","7","","24.1","","98.26","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 18:00","2019","05","06","18:00","15.6","","10.9","","73","","27","","4","","24.1","","98.33","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-06 19:00","2019","05","06","19:00","13.6","","11.1","","85","","29","","8","","24.1","","98.38","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-06 20:00","2019","05","06","20:00","12.3","","11.6","","95","","34","","5","","24.1","","98.39","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 21:00","2019","05","06","21:00","12.0","","10.7","","92","","33","","9","","24.1","","98.45","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-06 22:00","2019","05","06","22:00","9.4","","7.3","","87","","32","","15","","24.1","","98.52","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2019-05-06 23:00","2019","05","06","23:00","9.8","","8.1","","89","","32","","10","","24.1","","98.55","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-07 00:00","2019","05","07","00:00","9.9","","8.2","","89","","33","","10","","24.1","","98.55","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-07 01:00","2019","05","07","01:00","9.6","","7.9","","89","","34","","11","","24.1","","98.57","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2019-05-07 02:00","2019","05","07","02:00","9.0","","8.0","","93","","36","","16","","12.9","","98.61","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-07 03:00","2019","05","07","03:00","8.3","","7.7","","96","","35","","11","","16.1","","98.65","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-07 04:00","2019","05","07","04:00","6.7","","5.3","","91","","35","","17","","19.3","","98.67","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-07 05:00","2019","05","07","05:00","6.6","","5.7","","94","","34","","9","","19.3","","98.74","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-07 06:00","2019","05","07","06:00","6.4","","5.3","","93","","35","","8","","19.3","","98.85","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-07 07:00","2019","05","07","07:00","6.2","","4.9","","92","","36","","14","","19.3","","98.88","","","","","","Rain"
"-81.15","43.03","LONDON A","6144473","2019-05-07 08:00","2019","05","07","08:00","6.1","","3.8","","86","","2","","12","","19.3","","98.95","","","","","","Rain"
"-81.15","43.03","LONDON A","6144473","2019-05-07 09:00","2019","05","07","09:00","6.6","","3.7","","82","","35","","3","","24.1","","99.01","","","","","","Rain"
"-81.15","43.03","LONDON A","6144473","2019-05-07 10:00","2019","05","07","10:00","6.7","","2.7","","76","","30","","8","","19.3","","99.05","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-07 11:00","2019","05","07","11:00","6.8","","3.1","","77","","36","","1","","24.1","","99.07","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-07 12:00","2019","05","07","12:00","7.4","","4.2","","80","","28","","12","","19.3","","99.14","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-07 13:00","2019","05","07","13:00","6.8","","4.9","","87","","28","","13","","19.3","","99.14","","","","","","Rain Showers"
"-81.15","43.03","LONDON A","6144473","2019-05-07 14:00","2019","05","07","14:00","7.9","","5.1","","83","","28","","11","","24.1","","99.13","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-07 15:00","2019","05","07","15:00","8.5","","4.1","","74","","27","","13","","24.1","","99.12","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-07 16:00","2019","05","07","16:00","8.6","","4.2","","74","","28","","14","","24.1","","99.09","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2019-05-07 17:00","2019","05","07","17:00","9.6","","4.6","","71","","29","","14","","24.1","","99.11","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-07 18:00","2019","05","07","18:00","10.0","","4.6","","69","","29","","19","","24.1","","99.05","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-07 19:00","2019","05","07","19:00","8.5","","4.3","","75","","30","","13","","24.1","","99.04","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2019-05-07 20:00","2019","05","07","20:00","6.3","","3.8","","84","","30","","12","","24.1","","99.09","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2019-05-07 21:00","2019","05","07","21:00","5.0","","3.0","","87","","29","","14","","24.1","","99.18","","","","","","NA"
