"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-81.15","43.03","LONDON A","6144473","2020-05-01 16:00","2020","05","01","16:00","14.1","","8.2","","67","","31","","19","","24.1","","98.06","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-01 17:00","2020","05","01","17:00","12.9","","7.2","","68","","29","","26","","24.1","","98.14","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-01 18:00","2020","05","01","18:00","12.0","","6.0","","66","","29","","17","","24.1","","98.19","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-01 19:00","2020","05","01","19:00","9.7","","3.0","","63","","29","","16","","24.1","","98.28","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-01 20:00","2020","05","01","20:00","7.7","","1.3","","64","","30","","14","","24.1","","98.33","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-01 21:00","2020","05","01","21:00","6.8","","0.8","","65","","31","","10","","24.1","","98.38","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-01 22:00","2020","05","01","22:00","6.0","","1.1","","71","","31","","7","","24.1","","98.40","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-01 23:00","2020","05","01","23:00","4.1","","2.0","","86","","36","","2","","24.1","","98.39","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 00:00","2020","05","02","00:00","5.0","","1.9","","80","","15","","3","","24.1","","98.37","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 01:00","2020","05","02","01:00","3.7","","2.2","","90","","9","","4","","24.1","","98.38","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-02 02:00","2020","05","02","02:00","3.8","","2.0","","88","","36","","3","","24.1","","98.38","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 03:00","2020","05","02","03:00","3.9","","3.3","","96","","27","","3","","24.1","","98.39","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 04:00","2020","05","02","04:00","4.9","","2.4","","83","","20","","5","","24.1","","98.40","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-02 05:00","2020","05","02","05:00","5.6","","2.3","","79","","18","","3","","24.1","","98.40","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 06:00","2020","05","02","06:00","5.8","","3.2","","83","","12","","6","","24.1","","98.40","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 07:00","2020","05","02","07:00","8.2","","0.2","","57","","19","","9","","24.1","","98.39","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-02 08:00","2020","05","02","08:00","9.8","","0.7","","53","","19","","12","","24.1","","98.39","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 09:00","2020","05","02","09:00","11.8","","2.8","","54","","18","","17","","24.1","","98.31","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 10:00","2020","05","02","10:00","14.2","","2.6","","45","","19","","21","","24.1","","98.27","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-02 11:00","2020","05","02","11:00","15.7","","2.7","","41","","18","","34","","24.1","","98.16","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 12:00","2020","05","02","12:00","15.3","","4.2","","47","","20","","36","","24.1","","98.04","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 13:00","2020","05","02","13:00","17.6","","5.2","","44","","17","","43","","24.1","","97.88","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-02 14:00","2020","05","02","14:00","18.2","","6.2","","45","","19","","35","","24.1","","97.75","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 15:00","2020","05","02","15:00","17.2","","6.1","","48","","19","","40","","24.1","","97.67","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 16:00","2020","05","02","16:00","17.6","","7.7","","52","","19","","37","","24.1","","97.54","","","","","","Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-02 17:00","2020","05","02","17:00","17.3","","8.4","","56","","20","","29","","24.1","","97.57","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 18:00","2020","05","02","18:00","17.1","","9.3","","60","","19","","22","","24.1","","97.49","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 19:00","2020","05","02","19:00","16.7","","9.6","","63","","19","","14","","24.1","","97.43","","","","","","Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-02 20:00","2020","05","02","20:00","14.8","","9.6","","71","","18","","8","","24.1","","97.42","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 21:00","2020","05","02","21:00","14.3","","9.8","","74","","36","","3","","24.1","","97.46","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-02 22:00","2020","05","02","22:00","14.1","","10.2","","77","","29","","8","","24.1","","97.50","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-02 23:00","2020","05","02","23:00","14.8","","9.5","","70","","33","","10","","24.1","","97.55","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 00:00","2020","05","03","00:00","12.7","","8.2","","74","","29","","5","","24.1","","97.56","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 01:00","2020","05","03","01:00","10.6","","7.4","","81","","35","","5","","24.1","","97.54","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-03 02:00","2020","05","03","02:00","10.5","","8.0","","84","","25","","4","","24.1","","97.53","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 03:00","2020","05","03","03:00","9.7","","7.7","","87","","36","","3","","24.1","","97.57","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 04:00","2020","05","03","04:00","9.6","","7.7","","88","","13","","4","","24.1","","97.56","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-03 05:00","2020","05","03","05:00","8.4","","7.1","","91","","15","","4","","24.1","","97.57","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 06:00","2020","05","03","06:00","8.0","","6.7","","91","","17","","6","","22.5","","97.58","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 07:00","2020","05","03","07:00","14.0","","9.9","","76","","24","","13","","24.1","","97.62","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-03 08:00","2020","05","03","08:00","14.9","","8.6","","66","","29","","19","","24.1","","97.64","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 09:00","2020","05","03","09:00","15.6","","9.0","","65","","30","","14","","24.1","","97.66","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 10:00","2020","05","03","10:00","16.5","","9.7","","64","","34","","22","","24.1","","97.69","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-03 11:00","2020","05","03","11:00","17.5","","7.3","","51","","34","","20","","24.1","","97.69","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 12:00","2020","05","03","12:00","17.8","","4.9","","42","","33","","15","","24.1","","97.65","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 13:00","2020","05","03","13:00","18.3","","3.4","","37","","30","","23","","24.1","","97.63","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-03 14:00","2020","05","03","14:00","18.6","","3.4","","36","","28","","18","","24.1","","97.61","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 15:00","2020","05","03","15:00","18.3","","5.3","","42","","33","","16","","24.1","","97.57","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 16:00","2020","05","03","16:00","18.9","","4.7","","39","","33","","18","","24.1","","97.50","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-03 17:00","2020","05","03","17:00","18.2","","5.1","","42","","28","","12","","24.1","","97.49","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 18:00","2020","05","03","18:00","18.0","","5.2","","43","","33","","8","","24.1","","97.43","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 19:00","2020","05","03","19:00","17.5","","5.2","","44","","15","","6","","24.1","","97.41","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-03 20:00","2020","05","03","20:00","13.7","","4.9","","55","","36","","26","","24.1","","97.53","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 21:00","2020","05","03","21:00","10.9","","2.9","","58","","2","","18","","24.1","","97.62","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-03 22:00","2020","05","03","22:00","9.4","","2.7","","63","","36","","17","","24.1","","97.65","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-03 23:00","2020","05","03","23:00","7.8","","1.6","","65","","34","","18","","24.1","","97.76","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 00:00","2020","05","04","00:00","6.3","","0.0","","64","","33","","21","","24.1","","97.80","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 01:00","2020","05","04","01:00","5.6","","0.6","","70","","33","","21","","24.1","","97.83","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-04 02:00","2020","05","04","02:00","4.8","","0.2","","72","","32","","23","","24.1","","97.86","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 03:00","2020","05","04","03:00","4.1","","1.3","","82","","32","","18","","24.1","","97.89","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 04:00","2020","05","04","04:00","4.1","","2.4","","89","","32","","17","","24.1","","97.91","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-04 05:00","2020","05","04","05:00","4.6","","2.7","","87","","33","","21","","24.1","","97.97","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 06:00","2020","05","04","06:00","4.7","","2.0","","82","","31","","17","","24.1","","98.07","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 07:00","2020","05","04","07:00","4.8","","1.3","","78","","32","","27","","24.1","","98.17","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-04 08:00","2020","05","04","08:00","5.0","","0.5","","72","","34","","30","","24.1","","98.25","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 09:00","2020","05","04","09:00","5.6","","0.4","","69","","34","","30","","24.1","","98.34","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 10:00","2020","05","04","10:00","5.6","","1.0","","73","","32","","22","","24.1","","98.41","","","","","","Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-04 11:00","2020","05","04","11:00","6.5","","0.9","","67","","31","","21","","24.1","","98.46","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 12:00","2020","05","04","12:00","7.6","","1.6","","66","","31","","18","","24.1","","98.52","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 13:00","2020","05","04","13:00","6.8","","0.6","","65","","32","","28","","24.1","","98.58","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-04 14:00","2020","05","04","14:00","7.7","","1.5","","65","","34","","26","","24.1","","98.48","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 15:00","2020","05","04","15:00","8.3","","-0.4","","54","","34","","25","","24.1","","98.46","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 16:00","2020","05","04","16:00","8.8","","-2.8","","44","","32","","18","","24.1","","98.45","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-04 17:00","2020","05","04","17:00","8.4","","-4.3","","40","","34","","17","","24.1","","98.52","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 18:00","2020","05","04","18:00","6.8","","-5.4","","42","","29","","19","","24.1","","98.51","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 19:00","2020","05","04","19:00","4.5","","-7.3","","42","","31","","14","","24.1","","98.56","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-04 20:00","2020","05","04","20:00","2.7","","-8.2","","44","","31","","14","","24.1","","98.64","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 21:00","2020","05","04","21:00","1.4","","-5.3","","61","","29","","11","","24.1","","98.66","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-04 22:00","2020","05","04","22:00","0.9","","-2.8","","76","","30","","11","","24.1","","98.69","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-04 23:00","2020","05","04","23:00","0.8","","-2.6","","78","","36","","14","","24.1","","98.59","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 00:00","2020","05","05","00:00","0.9","","-3.3","","74","","36","","11","","24.1","","98.58","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 01:00","2020","05","05","01:00","0.3","","-5.1","","67","","1","","9","","24.1","","98.61","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-05 02:00","2020","05","05","02:00","0.0","","-5.0","","69","","35","","7","","24.1","","98.58","","","","-2","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 03:00","2020","05","05","03:00","0.0","","-4.8","","70","","36","","8","","24.1","","98.51","","","","-3","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 04:00","2020","05","05","04:00","-0.3","","-4.8","","72","","3","","5","","24.1","","98.43","","","","-2","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-05 05:00","2020","05","05","05:00","-2.0","","-4.1","","85","","36","","1","","24.1","","98.51","","","","-2","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 06:00","2020","05","05","06:00","0.0","","-3.5","","77","","3","","9","","24.1","","98.49","","","","-3","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 07:00","2020","05","05","07:00","2.3","","-2.7","","69","","7","","13","","24.1","","98.49","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-05 08:00","2020","05","05","08:00","4.1","","-4.5","","54","","8","","14","","24.1","","98.47","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 09:00","2020","05","05","09:00","5.2","","-5.2","","47","","8","","12","","24.1","","98.45","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 10:00","2020","05","05","10:00","5.8","","-5.3","","45","","13","","7","","24.1","","98.40","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-05 11:00","2020","05","05","11:00","6.2","","-6.2","","41","","7","","8","","24.1","","98.39","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 12:00","2020","05","05","12:00","7.2","","-6.2","","38","","5","","5","","24.1","","98.34","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 13:00","2020","05","05","13:00","8.8","","-6.5","","33","","31","","7","","24.1","","98.29","","","","","","Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-05 14:00","2020","05","05","14:00","10.5","","-5.6","","32","","1","","7","","24.1","","98.22","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 15:00","2020","05","05","15:00","10.7","","-7.3","","27","","1","","11","","24.1","","98.14","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 16:00","2020","05","05","16:00","10.8","","-6.2","","30","","36","","8","","24.1","","98.08","","","","","","Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-05 17:00","2020","05","05","17:00","10.8","","-6.2","","30","","4","","18","","24.1","","98.03","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 18:00","2020","05","05","18:00","10.1","","-5.1","","34","","5","","18","","24.1","","97.99","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 19:00","2020","05","05","19:00","9.5","","-4.8","","36","","4","","7","","24.1","","97.99","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-05 20:00","2020","05","05","20:00","8.3","","-4.4","","40","","1","","16","","24.1","","98.04","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 21:00","2020","05","05","21:00","7.0","","-5.2","","41","","1","","12","","24.1","","98.06","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-05 22:00","2020","05","05","22:00","6.7","","-3.9","","47","","6","","10","","24.1","","98.07","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-05 23:00","2020","05","05","23:00","5.8","","-4.4","","48","","6","","9","","24.1","","98.07","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 00:00","2020","05","06","00:00","4.8","","-5.2","","48","","4","","10","","24.1","","98.07","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 01:00","2020","05","06","01:00","4.2","","-5.5","","49","","2","","9","","24.1","","98.09","","","","","","Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-06 02:00","2020","05","06","02:00","3.9","","-5.0","","52","","35","","9","","24.1","","98.06","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 03:00","2020","05","06","03:00","3.4","","-5.3","","53","","1","","10","","24.1","","98.05","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 04:00","2020","05","06","04:00","2.8","","-5.5","","54","","1","","10","","24.1","","98.03","","","","","","Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-06 05:00","2020","05","06","05:00","3.1","","-5.8","","52","","2","","11","","24.1","","98.02","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 06:00","2020","05","06","06:00","2.6","","-4.6","","59","","1","","10","","24.1","","98.02","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 07:00","2020","05","06","07:00","3.7","","-4.0","","57","","2","","12","","24.1","","98.06","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-06 08:00","2020","05","06","08:00","4.9","","-3.5","","54","","1","","13","","24.1","","98.08","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 09:00","2020","05","06","09:00","6.7","","-3.4","","48","","1","","10","","24.1","","98.10","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 10:00","2020","05","06","10:00","9.6","","-5.1","","35","","11","","11","","24.1","","98.09","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-06 11:00","2020","05","06","11:00","10.7","","-6.4","","29","","2","","16","","24.1","","98.09","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 12:00","2020","05","06","12:00","11.9","","-4.5","","31","","1","","15","","24.1","","98.05","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 13:00","2020","05","06","13:00","12.7","","-2.6","","34","","32","","14","","24.1","","98.03","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-06 14:00","2020","05","06","14:00","12.9","","-5.5","","27","","2","","16","","24.1","","98.00","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 15:00","2020","05","06","15:00","13.9","","-7.1","","23","","35","","18","","24.1","","97.96","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 16:00","2020","05","06","16:00","13.1","","-3.9","","30","","30","","21","","24.1","","97.95","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-06 17:00","2020","05","06","17:00","12.1","","-3.9","","32","","31","","25","","24.1","","97.97","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 18:00","2020","05","06","18:00","11.1","","-5.2","","31","","31","","25","","24.1","","98.00","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 19:00","2020","05","06","19:00","9.8","","-5.2","","34","","32","","14","","24.1","","98.03","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-06 20:00","2020","05","06","20:00","7.8","","-4.8","","40","","31","","7","","24.1","","98.05","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 21:00","2020","05","06","21:00","5.9","","-4.9","","46","","28","","8","","24.1","","98.09","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-06 22:00","2020","05","06","22:00","4.4","","-3.2","","58","","31","","7","","24.1","","98.09","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-06 23:00","2020","05","06","23:00","2.6","","-2.5","","69","","29","","11","","24.1","","98.07","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 00:00","2020","05","07","00:00","2.8","","-3.8","","62","","30","","9","","24.1","","98.03","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 01:00","2020","05","07","01:00","0.2","","-2.7","","81","","26","","3","","24.1","","97.99","","","","","","Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-07 02:00","2020","05","07","02:00","0.8","","-2.6","","78","","36","","2","","24.1","","97.93","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 03:00","2020","05","07","03:00","1.1","","-2.5","","77","","26","","5","","24.1","","97.90","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 04:00","2020","05","07","04:00","2.1","","-4.6","","61","","28","","5","","24.1","","97.88","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-07 05:00","2020","05","07","05:00","0.2","","-3.7","","75","","36","","3","","24.1","","97.83","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 06:00","2020","05","07","06:00","0.6","","-3.2","","76","","36","","1","","24.1","","97.83","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 07:00","2020","05","07","07:00","4.4","","-2.2","","62","","35","","8","","24.1","","97.82","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-07 08:00","2020","05","07","08:00","6.1","","-2.4","","54","","30","","4","","24.1","","97.76","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 09:00","2020","05","07","09:00","8.7","","-1.2","","50","","17","","12","","24.1","","97.67","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 10:00","2020","05","07","10:00","11.4","","-1.6","","40","","17","","21","","24.1","","97.54","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-07 11:00","2020","05","07","11:00","13.3","","-0.1","","40","","23","","28","","24.1","","97.48","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 12:00","2020","05","07","12:00","14.1","","0.7","","40","","25","","25","","24.1","","97.41","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 13:00","2020","05","07","13:00","12.4","","1.0","","45","","29","","24","","24.1","","97.50","","","","","","Mostly Cloudy"
"-81.15","43.03","LONDON A","6144473","2020-05-07 14:00","2020","05","07","14:00","11.9","","0.9","","47","","33","","33","","24.1","","97.54","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 15:00","2020","05","07","15:00","11.2","","-1.1","","42","","33","","30","","24.1","","97.61","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 16:00","2020","05","07","16:00","10.8","","-2.4","","39","","32","","19","","24.1","","97.67","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-07 17:00","2020","05","07","17:00","10.3","","-4.9","","34","","34","","26","","24.1","","97.67","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 18:00","2020","05","07","18:00","9.2","","-5.8","","34","","33","","25","","24.1","","97.67","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 19:00","2020","05","07","19:00","7.6","","-5.6","","39","","35","","20","","24.1","","97.74","","","","","","Mainly Clear"
"-81.15","43.03","LONDON A","6144473","2020-05-07 20:00","2020","05","07","20:00","6.3","","-6.5","","40","","35","","19","","24.1","","97.86","","","","","","NA"
"-81.15","43.03","LONDON A","6144473","2020-05-07 21:00","2020","05","07","21:00","5.5","","-6.5","","42","","34","","16","","24.1","","97.97","","","","","","NA"
